"","Builder","Pair","Model","Rater","RaterAge","RaterGender","RaterEduYears","RaterEduArea","RaterEnglishSkills","ConceptAttributed","Clarity","Originality","Condition","Order","Concept","Accuracy","BuilderAgeYears","BuilderEduArea","BuilderEduYears","BuilderBaseRapport","BuilderEQ","BuilderSQ","BuilderIndividualEnjoyment","BuilderCollectiveEnjoyment","BuilderIndividualClarity","BuilderCollectiveClarity","BuilderIndividualCreativity","BuilderCollectiveCreativity","CoBuilderEQ","CoBuilderSQ","BuilderCollectiveEQ","BuilderCollectiveSQ","BuilderGender"
"938",10,44,"47",9,28,"Male",NA,"Humanities",4,"Trust",1,3,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"939",10,44,"47",34,29,"Male",18,"Social Sciences",6,"Responsibility",5,6,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"940",10,44,"47",48,25,"Female",20,"Natural Sciences",5,"Responsibility",2,4,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"941",10,44,"47",90,24,"Male",17,"Humanities",5,"Fairness",1,6,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"942",10,44,"47",12,25,"Female",18,"Humanities",6,"Fairness",2,5,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"943",10,44,"47",91,29,"Male",14,"Humanities",6,"Responsibility",1,1,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"944",10,44,"47",40,29,"Male",17,"Technology",5,"Fairness",2,4,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"945",10,44,"47",54,21,"Male",13,"Humanities",5,"Responsibility",3,4,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"946",10,44,"47",1,52,"Male",45,"Technology",6,"Responsibility",1,4,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"947",10,44,"47",81,15,"Male",11,"Technology",6,"Responsibility",2,4,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"948",10,44,"47",103,37,"Male",17,"Natural Sciences",6,"Responsibility",1,6,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"949",10,44,"47",84,24,"Male",18,"Humanities",6,"Fairness",2,5,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"950",10,44,"47",99,26,"Female",20,"Humanities",6,"Responsibility",4,2,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"951",10,44,"47",18,28,"Female",20,"Social Sciences",4,"Responsibility",3,5,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"952",10,44,"47",47,28,"Female",20,"Humanities",6,"Responsibility",1,5,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"953",10,44,"47",7,57,"Female",14,"Social Sciences",3,"Responsibility",3,4,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"954",10,44,"47",35,22,"Female",16,"Humanities",5,"Responsibility",2,5,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"955",10,44,"47",77,25,"Female",18,"Humanities",3,"Fairness",1,6,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"956",10,44,"47",78,54,"Female",21,"Humanities",5,"Fairness",5,4,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"957",10,44,"47",65,22,"Female",16,"Humanities",6,"Responsibility",1,2,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"958",10,44,"47",66,25,"Female",17,"Health",5,"Knowledge",1,3,"Individual",2,"Knowledge",1,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"959",10,44,"47",93,26,"Female",17,"Health",4,"Fairness",5,5,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"960",10,44,"47",86,30,"Male",14,"Technology",6,"Fairness",4,4,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"961",10,44,"47",4,NA,"Male",15,"Social Sciences",5,"Responsibility",2,3,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"962",10,44,"47",11,19,"Female",14,"Natural Sciences",4,"Trust",1,3,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"963",10,44,"47",8,26,"Female",14,"High School",4,"Responsibility",3,4,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"964",10,44,"47",10,23,"Male",16,"Humanities",5,"Responsibility",3,3,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"965",10,44,"47",89,24,"Female",17,"Humanities",6,"Trust",1,2,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"966",10,44,"47",42,30,"Female",25,"Social Sciences",6,"Responsibility",3,5,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"967",10,44,"47",25,22,"Male",18,"Health",5,"Knowledge",1,3,"Individual",2,"Knowledge",1,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"968",10,44,"47",27,28,"Male",20,"Law",5,"Responsibility",2,5,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"969",10,44,"47",13,27,"Female",19,"Journalism",6,"",NA,NA,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"970",10,44,"47",31,23,"Male",15,"Social Sciences",5,"Knowledge",4,3,"Individual",2,"Knowledge",1,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"971",10,44,"47",28,25,"Male",15,"Natural Sciences",5,"Fairness",3,3,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"972",10,44,"47",70,27,"Male",20,"Technology",5,"Responsibility",3,4,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"973",10,44,"47",44,42,"Male",14,"Technology",3,"Fairness",4,4,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"974",10,44,"47",97,24,"Other",18,"Humanities",6,"Responsibility",5,5,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"975",10,44,"47",2,18,"Male",13,"Technology",6,"Knowledge",1,5,"Individual",2,"Knowledge",1,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"976",10,44,"47",73,27,"Male",21,"Natural Sciences",6,"Responsibility",1,2,"Individual",2,"Knowledge",0,21,"Humanities",13,5,39,26,6,6,6,6,6,6,44,31,41.5,28.5,"Female"
"977",11,41,"37",14,23,"Male",16,"Humanities",5,"Knowledge",3,1,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"978",11,41,"37",4,NA,"Male",15,"Social Sciences",5,"Knowledge",4,3,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"979",11,41,"37",68,38,"Male",21,"Humanities",6,"Fairness",5,1,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"980",11,41,"37",60,30,"Male",22,"Technology",6,"Fairness",3,2,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"981",11,41,"37",86,30,"Male",14,"Technology",6,"Fairness",6,4,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"982",11,41,"37",34,29,"Male",18,"Social Sciences",6,"Knowledge",3,2,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"983",11,41,"37",107,22,"Female",16,"Natural Sciences",5,"Knowledge",4,4,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"984",11,41,"37",57,32,"Female",19,"Humanities",4,"Knowledge",2,3,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"985",11,41,"37",29,25,"Male",12,"Technology",3,"Trust",5,3,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"986",11,41,"37",96,32,"Female",19,"Humanities",4,"Trust",1,6,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"987",11,41,"37",70,27,"Male",20,"Technology",5,"Knowledge",1,6,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"988",11,41,"37",3,27,"Female",19,"Humanities",4,"Fairness",2,4,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"989",11,41,"37",72,35,"Male",16,"Social Sciences",5,"Knowledge",5,3,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"990",11,41,"37",18,28,"Female",20,"Social Sciences",4,"Responsibility",3,4,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"991",11,41,"37",98,24,"Male",18,"Humanities",5,"Trust",1,6,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"992",11,41,"37",76,45,"Female",12,"Technology",4,"Responsibility",2,5,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"993",11,41,"37",101,39,"Female",20,"Natural Sciences",5,"Fairness",5,2,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"994",11,41,"37",59,24,"Female",16,"Health",5,"Fairness",5,5,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"995",11,41,"37",1,52,"Male",45,"Technology",6,"Knowledge",4,6,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"996",11,41,"37",37,26,"Other",22,"Social Sciences",6,"Fairness",5,4,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"997",11,41,"37",106,28,"Male",15,"Humanities",5,"Fairness",5,2,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"998",11,41,"37",67,41,"Female",41,"Natural Sciences",6,"Knowledge",4,5,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"999",11,41,"37",54,21,"Male",13,"Humanities",5,"Knowledge",4,4,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1000",11,41,"37",71,25,"Male",16,"Social Sciences",6,"Knowledge",3,5,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1001",11,41,"37",52,28,"Male",21,"Technology",5,"Fairness",6,1,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1002",11,41,"37",74,29,"Male",18,"Natural Sciences",4,"Fairness",5,3,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1003",11,41,"37",83,22,"Male",14.5,"Humanities",6,"Trust",2,2,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1004",11,41,"37",45,32,"Male",22,"Technology",5,"Responsibility",1,2,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1005",11,41,"37",75,28,"Male",25,"Humanities",5,"Knowledge",4,2,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1006",11,41,"37",89,24,"Female",17,"Humanities",6,"Fairness",4,4,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1007",11,41,"37",9,28,"Male",NA,"Humanities",4,"Knowledge",3,3,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1008",11,41,"37",35,22,"Female",16,"Humanities",5,"Fairness",4,5,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1009",11,41,"37",65,22,"Female",16,"Humanities",6,"Trust",1,1,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1010",11,41,"37",64,33,"Female",16,"Health",6,"Responsibility",5,5,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1011",11,41,"37",51,21,"Female",14,"Humanities",4,"Fairness",3,3,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1012",11,41,"37",22,26,"Female",19,"Humanities",6,"Responsibility",1,1,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1013",11,41,"37",42,30,"Female",25,"Social Sciences",6,"Fairness",5,2,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1014",11,41,"37",103,37,"Male",17,"Natural Sciences",6,"Knowledge",4,6,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1015",11,41,"37",50,23,"Female",16,"Social Sciences",5,"Fairness",6,3,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1016",11,41,"37",81,15,"Male",11,"Technology",6,"Fairness",6,6,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1017",11,41,"37",26,22,"Male",16,"Humanities",5,"Fairness",5,2,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1018",11,41,"37",66,25,"Female",17,"Health",5,"Knowledge",2,2,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1019",11,41,"37",30,28,"Female",22,"Humanities",5,"Fairness",2,3,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1020",11,41,"37",102,36,"Female",13,"Advertisment",2,"Fairness",5,4,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1021",11,41,"37",97,24,"Other",18,"Humanities",6,"Fairness",5,4,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1022",11,41,"37",79,24,"Female",17,"Social Sciences",4,"Knowledge",1,3,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1023",11,41,"37",105,29,"Male",20,"Humanities",5,"Fairness",6,2,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1024",11,41,"37",41,20,"Female",14,"Humanities",5,"Fairness",6,6,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1025",11,41,"37",53,26,"Female",21,"Humanities",5,"Knowledge",1,2,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1026",11,41,"37",43,28,"Male",14,"Health",6,"Fairness",6,6,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1027",11,41,"37",2,18,"Male",13,"Technology",6,"Fairness",5,5,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1028",11,41,"37",55,25,"Male",17,"Humanities",6,"Fairness",6,6,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1029",11,41,"37",16,29,"Female",22,"Health, Humanities and Social Sciences",6,"Fairness",6,4,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1030",11,41,"37",40,29,"Male",17,"Technology",5,"Knowledge",2,3,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1031",11,41,"37",73,27,"Male",21,"Natural Sciences",6,"Responsibility",2,4,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1032",11,41,"37",44,42,"Male",14,"Technology",3,"Knowledge",4,4,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1033",11,41,"37",47,28,"Female",20,"Humanities",6,"Fairness",4,4,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1034",11,41,"37",77,25,"Female",18,"Humanities",3,"Fairness",4,3,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1035",11,41,"37",104,21,"Male",17,"Technology",6,"Fairness",2,5,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1036",11,41,"37",23,25,"Female",17,"Humanities",6,"Fairness",3,6,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1037",11,41,"37",38,24,"Female",18,"Humanities",5,"Fairness",4,3,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1038",11,41,"37",80,27,"Female",16,"Humanities",6,"Fairness",5,4,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1039",11,41,"37",69,25,"Male",13,"Humanities",3,"Responsibility",3,1,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1040",11,41,"37",78,54,"Female",21,"Humanities",5,"Fairness",3,3,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1041",11,41,"37",88,58,"Male",23,"Health",4,"Fairness",2,3,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1042",11,41,"37",39,25,"Female",18,"Humanities",5,"Knowledge",3,3,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1043",11,41,"37",31,23,"Male",15,"Social Sciences",5,"Fairness",5,3,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1044",11,41,"37",61,28,"Male",19,"Humanities",5,"Fairness",5,4,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1045",11,41,"37",63,27,"Female",20,"Humanities",4,"Knowledge",2,1,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1046",11,41,"37",28,25,"Male",15,"Natural Sciences",5,"Fairness",5,4,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1047",11,41,"37",8,26,"Female",14,"High School",4,"Fairness",5,3,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1048",11,41,"37",99,26,"Female",20,"Humanities",6,"Fairness",5,2,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1049",11,41,"37",36,25,"Other",16,"Humanities",5,"Fairness",2,4,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1050",11,41,"37",20,24,"Male",17,"Technology",5,"Knowledge",3,5,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1051",11,41,"37",87,22,"Male",13,"Health",6,"Fairness",6,5,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1052",11,41,"37",25,22,"Male",18,"Health",5,"Knowledge",6,4,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1053",11,41,"37",93,26,"Female",17,"Health",4,"Knowledge",5,5,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1054",11,41,"37",15,23,"Female",17,"Social Sciences",5,"Fairness",6,4,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1055",11,41,"37",6,24,"Female",16,"Natural Sciences",5,"Fairness",5,4,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1056",11,41,"37",92,18,"Male",15,"IT",3,"",1,2,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1057",11,41,"37",95,25,"Female",19,"Humanities",5,"Knowledge",3,4,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1058",11,41,"37",82,23,"Female",15,"Technology",5,"Trust",1,3,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1059",11,41,"37",21,24,"Female",15,"Technology",4,"Responsibility",5,4,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1060",11,41,"37",13,27,"Female",19,"Journalism",6,"",NA,NA,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1061",11,41,"37",56,57,"Male",16,"Humanities",4,"Knowledge",4,2,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1062",11,41,"37",17,24,"Female",16.5,"Social Sciences",4,"Fairness",4,4,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1063",11,41,"37",33,28,"Male",14,"Technology",6,"Knowledge",4,3,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1064",11,41,"37",62,25,"Male",19,"Technology",4,"Knowledge",5,4,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1065",11,41,"37",100,19,"Male",13,"Technology",6,"Knowledge",3,4,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1066",11,41,"37",7,57,"Female",14,"Social Sciences",3,"Knowledge",3,2,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1067",11,41,"37",90,24,"Male",17,"Humanities",5,"Fairness",4,4,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1068",11,41,"37",10,23,"Male",16,"Humanities",5,"Fairness",5,4,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1069",11,41,"37",24,32,"Female",12,"High School",6,"Fairness",5,5,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1070",11,41,"37",94,28,"Female",18,"Social Sciences",5,"Trust",2,2,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1071",11,41,"37",27,28,"Male",20,"Law",5,"Fairness",5,3,"Individual",1,"Fairness",1,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1072",11,41,"37",12,25,"Female",18,"Humanities",6,"Knowledge",5,5,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1073",11,41,"37",58,21,"Female",15,"Humanities",5,"Responsibility",4,3,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
"1074",11,41,"37",84,24,"Male",18,"Humanities",6,"Knowledge",4,2,"Individual",1,"Fairness",0,25,"Humanities",18,3,26,32,5,6,3,3,4,5,37,27,31.5,29.5,"Male"
